,Player,player_name,All_NBA,All_Star,Draft_Yr,Pk,Team,College,Yrs,Games_Career,Minutes_Played_Career,PTS_Career,TRB_Career,AST_Career,FG_Percentage,TP_Percentage,FT_Percentage,Minutes_per_Game,Points_Per_Game,TRB_per_Game,Assists_per_Game,Win_Share,WS_per_game,BPM_Career,VORP_Career,Executive,exec_name,Prior_Player,ethnic,Tenure,tenure_years,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
107,DanBingenheimer,danbingenheimer,0,0,1986,75,GSW,University of Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlAttles,alattles,1,AA,3641,9.98,1,11,1,0,0,0,0,0
108,ClintonSmith,clintonsmith,0,0,1986,97,GSW,Cleveland State University,2,46,386,134,60,49,0.43,0,0.714,8.4,2.9,1.3,1.1,0.3,0.035,-3,-0.1,AlAttles,alattles,1,AA,3641,9.98,1,11,1,0,0,0,0,0
109,SteveKenilvort,stevekenilvort,0,0,1986,143,GSW,Santa Clara University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlAttles,alattles,1,AA,3641,9.98,1,11,1,0,0,0,0,0
110,AdonalFoyle,adonalfoyle,0,0,1997,8,GSW,Colgate University,12,733,13060,2989,3461,344,0.477,0,0.499,17.8,4.1,4.7,0.5,18.7,0.069,-0.8,3.9,AlAttles,alattles,1,AA,37,0.1,1,12,1,0,0,0,0,0
111,MarcJackson,marcjackson,0,0,1997,37,GSW,Temple University,7,387,7572,3238,1655,311,0.446,0.226,0.814,19.6,8.4,4.3,0.8,13,0.082,-3.6,-3.1,AlAttles,alattles,1,AA,37,0.1,1,12,1,0,0,0,0,0
112,RodStrickland,rodstrickland,0,0,1988,19,NYK,DePaul University,17,1094,33634,14463,4084,7987,0.454,0.282,0.721,30.7,13.2,3.7,7.3,85.8,0.122,1.6,30.9,AlBianchi,albianchi,1,W,1332,3.65,2,1,1,0,0,0,0,0
113,GregButler,gregbutler,0,0,1988,37,NYK,Stanford University,3,55,210,76,53,4,0.354,0,0.714,3.8,1.4,1,0.1,-0.3,-0.078,-12.5,-0.6,AlBianchi,albianchi,1,W,1332,3.65,2,1,1,0,0,0,0,0
114,PhilStinnie,philstinnie,0,0,1988,69,NYK,Virginia Commonwealth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlBianchi,albianchi,1,W,1332,3.65,2,1,1,0,0,0,0,0
115,BrianQuinnett,brianquinnett,0,0,1989,50,NYK,Washington State University,3,138,1530,474,224,76,0.414,0.326,0.677,11.1,3.4,1.6,0.6,0.9,0.027,-3.7,-0.7,AlBianchi,albianchi,1,W,1332,3.65,2,2,1,0,0,0,0,0
116,JerrodMustaf,jerrodmustaf,0,0,1990,17,NYK,University of Maryland,4,179,1902,721,452,99,0.449,0,0.648,10.6,4,2.5,0.6,1.7,0.043,-4.4,-1.2,AlBianchi,albianchi,1,W,1332,3.65,2,3,1,0,0,0,0,0
117,KendallGill,kendallgill,0,0,1990,5,NOH,University of Illinois at Urbana-Champaign,15,966,29481,12914,4002,2945,0.434,0.3,0.754,30.5,13.4,4.1,3,47.8,0.078,0.3,16.9,AllanBristow,allanbristow,1,W,456,1.25,3,1,1,0,0,0,0,0
118,SteveScheffler,stevescheffler,0,0,1990,39,NOH,Purdue University,7,174,918,331,180,26,0.558,0.2,0.759,5.3,1.9,1,0.1,2.9,0.153,-2.1,0,AllanBristow,allanbristow,1,W,456,1.25,3,1,1,0,0,0,0,0
119,LarryJohnson,larryjohnson,1,2,1991,1,NOH,"University of Nevada, Las Vegas",10,707,25685,11450,5300,2298,0.484,0.332,0.766,36.3,16.2,7.5,3.3,69.7,0.13,2.4,28.3,AllanBristow,allanbristow,1,W,456,1.25,3,2,1,0,0,0,0,0
120,KevinLynch,kevinlynch,0,0,1991,28,NOH,University of Minnesota,2,95,1143,310,120,108,0.436,0.333,0.726,12,3.3,1.3,1.1,0.4,0.016,-4,-0.6,AllanBristow,allanbristow,1,W,456,1.25,3,2,1,0,0,0,0,0
121,TonyBattie,tonybattie,0,0,1997,5,DEN,Texas Tech University,14,837,17649,5082,4287,522,0.488,0.162,0.69,21.1,6.1,5.1,0.6,36.4,0.099,-1.6,1.9,AllanBristow,allanbristow,1,W,357,0.98,3,3,1,0,0,0,0,0
122,JamesCotton,jamescotton,0,0,1997,32,DEN,"California State University, Long Beach",2,19,92,49,16,0,0.359,0,0.778,4.8,2.6,0.8,0,0,0.008,-14.7,-0.3,AllanBristow,allanbristow,1,W,357,0.98,3,3,1,0,0,0,0,0
123,JasonLawson,jasonlawson,0,0,1997,41,DEN,Villanova University,1,17,80,26,27,5,0.6,0,0.8,4.7,1.5,1.6,0.3,0.5,0.28,4.8,0.1,AllanBristow,allanbristow,1,W,357,0.98,3,3,1,0,0,0,0,0
124,J.R.Smith,j.r.smith,0,0,2004,18,NOH,0,12,839,22543,11044,2702,1850,0.423,0.375,0.734,26.9,13.2,3.2,2.2,44.3,0.094,0.5,14.3,AllanBristow,allanbristow,1,W,471,1.29,3,4,0,0,0,0,0,0
125,TimPickett,timpickett,0,0,2004,44,NOH,Florida State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AllanBristow,allanbristow,1,W,471,1.29,3,4,1,0,0,0,0,0
126,ChrisPaul,chrispaul,8,9,2005,4,NOH,Wake Forest University,11,773,27725,14506,3380,7688,0.473,0.365,0.864,35.9,18.8,4.4,9.9,144.1,0.249,7.5,66.4,AllanBristow,allanbristow,1,W,471,1.29,3,5,1,0,0,0,0,0
127,BrandonBass,brandonbass,0,0,2005,33,NOH,Louisiana State University,11,706,15833,6283,3319,587,0.496,0.2,0.829,22.4,8.9,4.7,0.8,40.6,0.123,-1.1,3.5,AllanBristow,allanbristow,1,W,471,1.29,3,5,1,0,0,0,0,0
128,DikembeMutombo,dikembemutombo,3,8,1991,4,DEN,Georgetown University,18,1196,36791,11729,12359,1240,0.518,0,0.684,30.8,9.8,10.3,1,117,0.153,2.1,38.2,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,1,1,0,0,0,0,0
129,MarkMacon,markmacon,0,0,1991,8,DEN,Temple University,6,251,5018,1685,467,428,0.384,0.27,0.735,20,6.7,1.9,1.7,0.1,0.001,-3.2,-1.5,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,1,1,0,0,0,0,0
130,LaPhonsoEllis,laphonsoellis,0,0,1992,5,DEN,University of Notre Dame,11,624,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-0.4,7.1,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,2,1,0,0,0,0,0
131,BryantStith,bryantstith,0,0,1992,13,DEN,University of Virginia,10,586,16417,5946,1983,1178,0.424,0.329,0.841,28,10.1,3.4,2,29.5,0.086,-0.6,5.8,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,2,1,0,0,0,0,0
132,RobertWerdann,robertwerdann,0,0,1992,46,DEN,St. John's University,3,47,273,101,81,9,0.378,0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6,-0.3,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,2,1,0,0,0,0,0
133,RodneyRogers,rodneyrogers,0,0,1993,9,DEN,Wake Forest University,12,866,21873,9468,3881,1722,0.451,0.347,0.69,25.3,10.9,4.5,2,38.8,0.085,0.5,13.8,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,3,1,0,0,0,0,0
134,JoshGrant,joshgrant,0,0,1993,43,DEN,University of Utah,1,53,382,157,89,24,0.404,0.279,0.759,7.2,3,1.7,0.5,0.5,0.06,-2.8,-0.1,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,3,1,0,0,0,0,0
135,JalenRose,jalenrose,0,0,1994,13,DEN,University of Michigan,13,923,27925,13220,3193,3527,0.443,0.355,0.801,30.3,14.3,3.5,3.8,47.2,0.081,-0.3,11.9,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,4,1,0,0,0,0,0
136,BrentBarry,brentbarry,0,0,1995,15,DEN,Oregon State University,14,912,23643,8488,2780,2892,0.46,0.405,0.823,25.9,9.3,3,3.2,70.5,0.143,2.6,27.2,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,5,1,0,0,0,0,0
137,AnthonyPelle,anthonypelle,0,0,1995,44,DEN,"California State University, Fresno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,5,1,0,0,0,0,0
138,EfthimiRentzias,efthimirentzias,0,0,1996,23,DEN,0,1,35,144,52,26,7,0.339,0.5,0.889,4.1,1.5,0.7,0.2,0.2,0.058,-4.7,-0.1,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,6,0,0,0,0,0,0
139,JeffMcInnis,jeffmcinnis,0,0,1996,37,DEN,University of North Carolina,11,576,15927,5396,1170,2514,0.431,0.328,0.796,27.7,9.4,2,4.4,23.1,0.07,-2.6,-2.5,BernieBickerstaff,berniebickerstaff,0,AA,2406,6.59,4,6,1,0,0,0,0,0
140,EmekaOkafor,emekaokafor,0,0,2004,2,CHA,University of Connecticut,9,590,18702,7256,5847,512,0.512,0,0.584,31.7,12.3,9.9,0.9,44.3,0.114,-0.4,7.5,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,7,1,0,0,0,0,0
141,BernardRobinson,bernardrobinson,0,0,2004,45,CHA,University of Michigan,3,128,1909,576,315,126,0.417,0.161,0.786,14.9,4.5,2.5,1,2,0.049,-2,0,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,7,1,0,0,0,0,0
142,RaymondFelton,raymondfelton,0,0,2005,5,CHA,University of North Carolina,11,776,25385,9608,2459,4650,0.412,0.327,0.789,32.7,12.4,3.2,6,35.3,0.067,-0.4,10,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,8,1,0,0,0,0,0
143,SeanMay,seanmay,0,0,2005,13,CHA,University of North Carolina,4,119,1868,821,481,115,0.458,0.231,0.746,15.7,6.9,4,1,2.6,0.068,-2.4,-0.2,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,8,1,0,0,0,0,0
144,AdamMorrison,adammorrison,0,0,2006,3,CHA,Gonzaga University,3,161,3278,1200,342,222,0.373,0.331,0.71,20.4,7.5,2.1,1.4,-1.4,-0.021,-5.5,-2.9,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,9,1,0,0,0,0,0
145,RyanHollins,ryanhollins,0,0,2006,50,CHA,"University of California, Los Angeles",10,518,6134,1913,1140,151,0.584,0,0.649,11.8,3.7,2.2,0.3,10.4,0.081,-2.6,-1,BernieBickerstaff,berniebickerstaff,0,AA,1323,3.62,4,9,1,0,0,0,0,0
146,JackyDorsey,jackydorsey,0,0,1976,26,UTA,University of Georgia,3,60,449,143,141,16,0.389,0,0.544,7.5,2.4,2.4,0.3,0.3,0.031,-6.2,-0.5,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
147,SteveCopp,stevecopp,0,0,1976,42,UTA,San Diego State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
148,JohnService,johnservice,0,0,1976,58,UTA,"University of California, Santa Barbara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
149,PaulGriffin,paulgriffin,0,0,1976,74,UTA,Western Michigan University,7,480,10053,2443,2650,1116,0.505,0,0.692,20.9,5.1,5.5,2.3,19.6,0.094,1.6,9.1,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
150,BarnardTomlin,barnardtomlin,0,0,1976,94,UTA,Hofstra University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
151,AndyWalker,andywalker,0,0,1976,111,UTA,Niagara University,1,40,438,180,75,32,0.462,0,0.766,11,4.5,1.9,0.8,0.7,0.081,-2.4,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
152,RichardBryant,richardbryant,0,0,1976,128,UTA,Texas State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
153,CalvinRobinson,calvinrobinson,0,0,1976,148,UTA,Mississippi Valley State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
154,ArtJohnson,artjohnson,0,0,1976,164,UTA,Iowa State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillBertka,billbertka,0,W,881,2.41,5,1,1,0,0,0,0,0
155,GregKelser,gregkelser,0,0,1979,4,DET,Michigan State University,6,305,6032,2961,1402,411,0.486,0.167,0.686,19.8,9.7,4.6,1.3,8.6,0.069,-0.8,1.9,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
156,RoyHamilton,royhamilton,0,0,1979,10,DET,"University of California, Los Angeles",2,73,1121,336,110,192,0.4,0,0.684,15.4,4.6,1.5,2.6,-0.4,-0.017,-5.8,-1.1,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
157,PhilHubbard,philhubbard,0,0,1979,15,DET,University of Michigan,10,665,15863,7228,3538,857,0.495,0.038,0.706,23.9,10.9,5.3,1.3,29,0.088,-0.7,5.3,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
158,TonyPrice,tonyprice,0,0,1979,29,DET,University of Pennsylvania,1,5,29,4,0,3,0.286,0,0,5.8,0.8,0,0.6,-0.1,-0.089,-10.6,-0.1,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
159,TerryDuerod,terryduerod,0,0,1979,48,DET,University of Detroit Mercy,4,143,1977,961,160,170,0.462,0.329,0.672,13.8,6.7,1.1,1.2,1,0.023,-4.9,-1.5,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
160,FlintieRayWilliams,flintieraywilliams,0,0,1979,92,DET,"University of Nevada, Las Vegas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
161,TrumanClaytor,trumanclaytor,0,0,1979,111,DET,University of Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
162,KenJones,kenjones,0,0,1979,132,DET,Saint Mary's College of California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
163,RodneyLee,rodneylee,0,0,1979,150,DET,University of Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
164,ValBracey,valbracey,0,0,1979,170,DET,Central Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
165,WilliePolk,williepolk,0,0,1979,187,DET,Grand Canyon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillDavidson,billdavidson,0,W,515,1.41,6,1,1,0,0,0,0,0
166,ChuckieWilliams,chuckiewilliams,0,0,1976,15,CLE,Kansas State University,1,22,65,37,4,7,0.298,0,0.75,3,1.7,0.2,0.3,-0.2,-0.137,-11.5,-0.2,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
167,MoHoward,mohoward,0,0,1976,32,CLE,University of Maryland,1,32,345,152,39,42,0.485,0,0.686,10.8,4.8,1.2,1.3,0.6,0.084,-0.5,0.1,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
168,GaryCole,garycole,0,0,1976,50,CLE,University of Wisconsin-Parkside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
169,JohnEngles,johnengles,0,0,1976,66,CLE,University of Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
170,EdmundLawrence,edmundlawrence,0,0,1976,84,CLE,McNeese State University,1,3,19,12,4,1,0.625,0,0.5,6.3,4,1.3,0.3,0.1,0.201,1,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
171,HarryDavis,harrydavis,0,0,1976,102,CLE,Morris Brown College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
172,JohnnyBritt,johnnybritt,0,0,1976,120,CLE,Western Kentucky University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
173,DaleKoehler,dalekoehler,0,0,1976,123,CLE,University of Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
174,TimSisneros,timsisneros,0,0,1976,138,CLE,Middle Tennessee State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
175,ElishaMcSweeney,elishamcsweeney,0,0,1976,171,CLE,"Minnesota State University, Mankato",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,1,1,0,0,0,0,0
176,EddieJordan,eddiejordan,0,0,1977,33,CLE,Rutgers University,7,420,8507,3414,788,1595,0.414,0.224,0.763,20.3,8.1,1.9,3.8,8.8,0.05,-1.1,1.9,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
177,SteveGrote,stevegrote,0,0,1977,55,CLE,University of Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
178,MelvinJones,melvinjones,0,0,1977,77,CLE,West Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
179,AlSmith,alsmith,0,0,1977,99,CLE,Jackson State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
180,RonCox,roncox,0,0,1977,121,CLE,Eastern Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
181,BobRiddle,bobriddle,0,0,1977,141,CLE,Eastern Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
182,TomCutter,tomcutter,0,0,1977,160,CLE,Western Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,2,1,0,0,0,0,0
183,HarryDavis,harrydavis,0,0,1978,33,CLE,Florida State University,2,44,424,175,72,16,0.436,0,0.689,9.6,4,1.6,0.4,0.3,0.033,-5.4,-0.4,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
184,MikeMitchell,mikemitchell,0,0,1978,15,CLE,Auburn University,10,759,24537,15016,4246,1010,0.493,0.216,0.779,32.3,19.8,5.6,1.3,50.2,0.098,-1.9,0.4,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
185,KenHiggs,kenhiggs,0,0,1978,57,CLE,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
186,StanRome,stanrome,0,0,1978,78,CLE,Clemson University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
187,KenKoenigs,kenkoenigs,0,0,1978,99,CLE,University of Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
188,RonBell,ronbell,0,0,1978,123,CLE,Virginia Polytechnic Institute and State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
189,RolandMartin,rolandmartin,0,0,1978,161,CLE,Missouri Southern State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
190,SteveBayless,stevebayless,0,0,1978,180,CLE,Central State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
191,GaryWinston,garywinston,0,0,1978,194,CLE,United States Military Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,3,1,0,0,0,0,0
192,BruceFlowers,bruceflowers,0,0,1979,26,CLE,University of Notre Dame,1,53,699,261,180,47,0.534,0,0.774,13.2,4.9,3.4,0.9,1.7,0.119,0.1,0.4,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
193,BillLaimbeer,billlaimbeer,0,0,1979,65,CLE,University of Notre Dame,14,1068,33956,13790,10400,2184,0.498,0.326,0.837,31.8,12.9,9.7,2,105.6,0.149,2,34.4,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
194,RickSwing,rickswing,0,0,1979,70,CLE,The Citadel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
195,MattSimpkins,mattsimpkins,0,0,1979,91,CLE,Georgia Southern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
196,JoeManning,joemanning,0,0,1979,112,CLE,University of North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
197,SteveSkaggs,steveskaggs,0,0,1979,131,CLE,Ohio University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
198,TimJoyce,timjoyce,0,0,1979,169,CLE,Ohio University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
199,TerryPeavy,terrypeavy,0,0,1979,188,CLE,Point Park University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillFitch,billfitch,0,W,2218,6.08,7,4,1,0,0,0,0,0
200,DennisJohnson,dennisjohnson,2,5,1976,29,OKC,Pepperdine University,14,1100,35954,15535,4249,5499,0.445,0.172,0.797,32.7,14.1,3.9,5,82.6,0.11,0.6,23.6,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
201,BobWilkerson,bobwilkerson,0,0,1976,11,OKC,Indiana University,7,536,14883,5424,2236,1835,0.425,0.167,0.751,27.8,10.1,4.2,3.4,8.2,0.027,-1.8,0.6,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
202,BayardForrest,bayardforrest,0,0,1976,19,OKC,Grand Canyon University,2,139,2130,569,565,296,0.449,0,0.509,15.3,4.1,4.1,2.1,2.7,0.06,-0.8,0.6,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
203,WillieParr,willieparr,0,0,1976,63,OKC,LeMoyne-Owen College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
204,RobertGray,robertgray,0,0,1976,80,OKC,Wichita State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
205,DarrellPeterson,darrellpeterson,0,0,1976,98,OKC,Wake Forest University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
206,MarkKlein,markklein,0,0,1976,116,OKC,Malone College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
207,NortonBarnhill,nortonbarnhill,0,0,1976,134,OKC,Washington State University,1,4,10,4,3,1,0.333,0,0,2.5,1,0.8,0.3,0,-0.198,-7.2,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
208,RonJohnson,ronjohnson,0,0,1976,151,OKC,North Carolina Agricultural and Technical State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
209,RickyLewis,rickylewis,0,0,1976,167,OKC,Alcorn State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BillRussell,billrussell,1,AA,1454,3.98,8,1,1,0,0,0,0,0
210,RickyBerry,rickyberry,0,0,1988,18,SAC,San Jose State University,1,64,1406,706,197,80,0.45,0.406,0.789,22,11,3.1,1.3,2.4,0.083,-1.7,0.1,BillRussell,billrussell,1,AA,652,1.79,8,2,1,0,0,0,0,0
211,VinnyDelNegro,vinnydelnegro,0,0,1988,29,SAC,North Carolina State University,12,771,19211,7038,1810,2484,0.475,0.359,0.84,24.9,9.1,2.3,3.2,40.6,0.101,-1.1,4.5,BillRussell,billrussell,1,AA,652,1.79,8,2,1,0,0,0,0,0
212,PervisEllison,pervisellison,0,0,1989,1,SAC,University of Louisville,11,474,11593,4494,3170,691,0.51,0.05,0.689,24.5,9.5,6.7,1.5,21.8,0.09,0.5,7.4,BillRussell,billrussell,1,AA,652,1.79,8,3,1,0,0,0,0,0
213,KennyCarr,kennycarr,0,0,1977,6,LAL,North Carolina State University,10,674,17167,7813,4999,923,0.51,0.079,0.684,25.5,11.6,7.4,1.4,33.6,0.094,-1.1,4,BillSharman,billsharman,1,W,2106,5.77,9,1,1,0,0,0,0,0
214,BradDavis,braddavis,0,0,1977,15,LAL,University of Maryland,15,961,22302,7866,1738,4709,0.51,0.321,0.828,23.2,8.2,1.8,4.9,53.6,0.115,-1.1,5.1,BillSharman,billsharman,1,W,2106,5.77,9,1,1,0,0,0,0,0
215,NormNixon,normnixon,0,0,1977,22,LAL,Duquesne University,10,768,27250,12065,1991,6386,0.483,0.294,0.772,35.5,15.7,2.6,8.3,47.6,0.084,-1.3,5.1,BillSharman,billsharman,1,W,2106,5.77,9,1,1,0,0,0,0,0
216,JamesEdwards,jamesedwards,0,0,1977,46,LAL,University of Washington,19,1168,28356,14862,6004,1499,0.495,0.048,0.698,24.3,12.7,5.1,1.3,59.7,0.101,-2,0.3,BillSharman,billsharman,1,W,2106,5.77,9,1,1,0,0,0,0,0
217,TonyRobertson,tonyrobertson,0,0,1977,88,LAL,West Virginia University,2,75,1003,409,80,107,0.435,0,0.694,13.4,5.5,1.1,1.4,0.4,0.02,-3.2,-0.3,BillSharman,billsharman,1,W,2106,5.77,9,1,1,0,0,0,0,0
